2 users,,
92.1731,1,0.696985
120.671,1,0.827446
123.261,1,0.938973
122.93,1,0.731039
95.9288,1,0.746091
120.012,1,0.846583
110.364,1,0.629532
121.35,1,0.663415
120.985,1,0.637197
103.503,1,0.646625
96.7283,1,0.623219
112.405,1,0.781658
98.6678,1,0.782085
113.795,1,0.603915
99.8916,1,0.627067
105.769,1,0.682494
106.095,1,0.614731
109.747,1,0.616823
108.151,1,0.683655
99.4253,1,0.649714
116.293,1,0.599101
99.9444,1,0.70936
122.304,1,0.776433
119.35,1,0.615969
113.444,1,0.737484
103.304,1,0.652404
92.2176,1,0.677046
113.784,1,0.616518
124.812,1,0.62817
108.994,1,0.645107
93.7266,1,0.636752
106.878,1,0.662748
121.407,1,0.796309
122.176,1,0.746095
119.952,1,0.624393
91.8942,1,0.663183
125.984,1,0.901579
123.392,1,0.645134
113.877,1,0.881794
115.144,1,0.791296
103.489,1,0.619866
101.02,1,0.769116
125.178,1,0.757601
124.157,1,0.591674
93.3679,1,0.681602
106.719,1,0.666916
125.02,1,0.755506
116.567,1,0.797216
95.5997,1,0.617357
117.425,1,0.67518
112.868,1,0.712572
110.442,1,0.685011
106.671,1,0.62915
125.638,1,0.709538
103.194,1,0.700673
101.266,1,0.626166
121.55,1,0.806973
113.496,1,0.664813
109.859,1,0.813293
112.835,1,0.655327
94.5458,1,0.661344
110.617,1,0.702383
102.374,1,0.622566
120.175,1,0.686135
112.869,1,0.690863
104.45,1,0.627572
115.439,1,0.631547
111.937,1,0.71564
106.733,1,0.648684
108.291,1,0.691494
114.847,1,0.68821
114.946,1,0.686911
106.028,1,0.633347
119.45,1,0.907133
95.536,1,0.686532
116.405,1,0.706831
125.334,1,0.77305
115.581,1,0.744675
121.886,1,0.793999
117.487,1,0.907234
125.966,1,0.81715
93.7465,1,0.646635
104.541,1,0.787162
112.077,1,0.622029
106.049,1,0.625372
117.702,1,0.799833
121.564,1,0.800355
104.719,1,0.621417
117.55,1,0.697802
124.637,1,0.657601
105.022,1,0.632192
121.641,1,0.785682
103.732,1,0.650173
117.96,1,0.6107
105.095,1,0.730726
113.323,1,0.914294
84.2955,1,0.67943
97.1974,1,0.685943
121.057,1,0.862225
108.563,1,0.658185
110.984605,1,0.70462728
4 users,,
112.381,0.997692,0.719779
112.067,0.999751,0.630198
114.435,0.999066,0.800374
114.743,0.996671,0.7395
104.523,0.996447,0.878416
108.571,0.997905,0.695055
109.41,0.998652,0.872657
120.187,0.996793,0.700531
104.964,0.999526,0.669779
113.961,0.99778,0.70878
109.701,0.994611,0.740137
105.518,0.999626,0.644292
99.382,0.999885,0.641112
106.013,0.99985,0.691707
121.366,0.999668,0.770255
105.329,0.999393,0.802023
104.646,0.991705,0.829169
110.093,0.999258,0.69849
107.526,0.998793,0.746295
109.478,0.999755,0.645587
118.501,0.999581,0.824318
110.014,0.999349,0.751773
110.737,0.998221,0.775268
106.693,0.997259,0.672969
115.38,0.999223,0.720256
115.437,0.995038,0.766467
103.943,0.998409,0.79555
