2 users,,
125.807,1,1
119.446,1,1
111.421,1,0.999958
114.075,1,0.999871
111.449,1,1
125.875,1,0.999996
102.494,1,1
117.787,1,0.999931
122.161,1,1
109.926,1,0.999899
113.478,1,0.999992
105.795,1,1
77.3699,1,0.987559
98.5563,1,0.999962
96.4092,1,0.999914
97.6963,1,0.999999
104.902,1,1
95.9229,1,0.999915
107.045,1,0.99994
82.4171,1,0.949259
102.177,1,0.999997
109.426,1,0.999596
87.1586,1,0.960362
103.079,1,1
102.262,1,0.999965
120.776,1,0.999999
115.412,1,1
121.646,1,0.999962
119.062,1,0.999986
119.983,1,0.999995
113.326,1,0.999993
93.4435,1,0.999999
123.693,1,0.999992
108.467,1,1
117.306,1,1
104.343,1,0.999999
123.248,1,0.999553
125.629,1,0.999974
102.526,1,1
107.572,1,0.995813
121.139,1,0.999827
125.809,1,0.999999
116.966,1,0.999979
95.0294,1,0.999951
114.818,1,1
115.346,1,0.99979
98.832,1,0.999942
110.758,1,0.999994
102.715,1,0.999477
114.743,1,0.999998
112.443,1,0.999992
92.5106,1,0.999944
119.941,1,0.999908
114.942,1,0.999901
106.08,1,0.999995
111.637,1,0.999664
97.8459,1,1
108.02,1,0.999828
65.37,1,0.793281
109.219,1,0.999998
112.364,1,1
111.778,1,0.999947
110.58,1,0.999499
104.224,1,0.999999
120.113,1,0.999998
91.5257,1,1
117.948,1,0.999998
111.793,1,0.999988
94.517,1,0.968038
118.255,1,1
86.0782,1,0.918818
118.693,1,0.999992
116.432,1,1
115.267,1,0.999995
113.155,1,0.999988
117.056,1,0.999938
68.3766,1,0.792306
107.429,1,1
114.709,1,0.99987
99.0743,1,0.999853
119.182,1,0.997507
104.335,1,0.999681
111.477,1,1
90.8633,1,0.999999
117.629,1,1
114.05,1,1
120.89,1,0.999185
96.9706,1,0.999815
87.0887,1,0.992259
104.105,1,0.999924
109.829,1,0.98888
117.434,1,1
122.303,1,1
109.891,1,1
112.49,1,0.999988
113.114,1,0.999985
93.7529,1,0.999951
120.528,1,1
109.942,1,0.999998
121.911,1,1
10861.885,1,0.99338247
4 users,,
104.123,0.999983,0.999943
102.914,0.99977,0.999663
100.428,0.99777,0.994129
122.009,0.999106,0.999104
108.766,0.998495,0.998471
111.594,0.993221,0.993181
120.157,0.999192,0.999121
115.244,0.998105,0.998103
102.88,0.988954,0.988831
113.68,0.999458,0.999361
113.468,0.996179,0.996179
100.814,0.999265,0.999245
108.138,0.986911,0.986784
122.83,0.9999,0.999853
116.479,0.999435,0.998405
115.428,0.999982,0.999976
96.2239,0.967538,0.936598
107.973,0.999604,0.999497
117.95,0.999158,0.999154
115.906,0.997079,0.996996
104.016,0.984479,0.984293
111.911,0.991192,0.991189
113.157,0.998964,0.998941
106.437,0.996322,0.996305
115.772,0.998218,0.998217
121.069,0.999982,0.999975
112.767,0.993729,0.993712
116.266,0.999486,0.999449
116.148,0.998306,0.998011
110.069,0.997824,0.997821
111.215,0.983514,0.983409
99.846,0.998847,0.998837
102.934,0.999863,0.99985
102.163,0.997481,0.997291
111.499,0.999171,0.999124
116.381,0.999772,0.999735
117.376,0.999457,0.999454
97.3886,0.999829,0.999821
113.48,0.995186,0.995185
111.569,0.990488,0.990448
118.596,0.993229,0.993162
109.855,0.998671,0.998667
110.148,0.992738,0.992738
120.067,0.998254,0.998249
119.046,0.999433,0.999415
114.275,0.998297,0.998201
107.289,0.991837,0.991823
116.738,0.998888,0.998881
103.902,0.991901,0.991859
108.627,0.987011,0.986914
114.41,0.99897,0.998956
120.174,0.999978,0.999938
115.791,0.993347,0.993347
117.2,0.997313,0.997123
108.289,0.994158,0.994103
108.106,0.992838,0.992798
119.051,0.998859,0.998856
110.854,0.999911,0.995335
112.466,0.989569,0.983642
110.717,0.99962,0.99942
99.8056,0.998926,0.995542
106.306,0.999998,0.999994
115.53,0.995363,0.995243
114.514,0.999322,0.999307
100.229,0.999979,0.99996
115.441,0.999934,0.999814
109.545,0.998342,0.998311
116.097,0.998186,0.998186
103.765,0.993833,0.993789
112.492,0.997087,0.996873
117.304,0.999944,0.999944
125.127,0.999996,0.999932
104.187,0.999836,0.99977
104.607,0.998694,0.998694
107.906,0.999081,0.999081
116.099,0.999217,0.999199
105.497,0.999961,0.999961
103.829,0.99934,0.999324
