2 users,,
121.546,1,0.999549
115.239,1,1
101.066,1,0.749393
96.2943,1,0.999998
99.7154,1,0.953591
39.8027,1,0.585356
101.977,1,0.888391
123.238,1,0.999966
95.8194,1,1
65.1471,1,0.664459
115.969,1,0.996063
116.949,1,0.999999
124.934,1,0.999957
125.695,1,0.999948
74.2578,1,0.598085
122.955,1,1
121.017,1,0.99995
108.591,1,0.951012
88.5455,1,0.610363
78.6616,1,0.698391
65.1562,1,0.622728
94.5799,1,0.999999
88.2921,1,0.674082
112.28,1,1
95.2386,1,0.999974
80.635,1,0.999948
68.5183,1,0.688851
98.0508,1,0.999926
116.356,1,0.999994
124.714,1,0.999999
112.694,1,1
124.179,1,0.999793
112.867,1,0.999986
102.564,1,0.999955
116.923,1,0.83984
119.48,1,1
108.078,1,0.920319
85.9984,1,0.579888
122.849,1,0.999999
119.688,1,0.999999
123.296,1,0.99999
109.442,1,1
119.946,1,0.999942
115.634,1,0.999969
96.8495,1,0.633325
112.646,1,0.801205
88.8477,1,0.682253
74.6938,1,0.663934
104.842,1,0.867916
125.714,1,0.938841
122.983,1,0.999992
106.695,1,0.891936
99.3022,1,0.662821
83.128,1,0.999744
123.725,1,0.999999
119.212,1,0.999775
111.022,1,1
91.9583,1,0.999662
109.895,1,0.999953
88.4853,1,0.521953
104.394,1,1
113.452,1,0.999675
116.184,1,0.99995
108.438,1,0.99999
100.092,1,0.663727
108.965,1,0.999997
110.888,1,1
80.0217,1,0.554773
123.948,1,0.999923
103.248,1,0.84476
101.309,1,0.767985
93.4373,1,1
96.8995,1,1
95.1276,1,0.998898
63.7715,1,0.572658
111.918,1,0.999999
97.3848,1,0.999997
110.547,1,0.916751
107.445,1,0.837492
106.617,1,0.99999
124.767,1,0.997087
88.142,1,0.602913
108.087,1,0.999982
118.511,1,0.999994
99.641,1,0.999998
110.87,1,0.860312
102.568,1,0.984458
105.752,1,0.544577
119.319,1,0.999998
91.2199,1,0.999999
93.0658,1,1
97.2503,1,0.999999
96.8662,1,1
116.363,1,0.900549
108.13,1,1
94.5404,1,1
118.393,1,1
111.275,1,0.999998
95.6227,1,1
113.321,1,1
104.026696,1,0.9072939
4 users,,
119.044,0.999713,0.729834
113.155,0.999916,0.893781
122.187,0.999529,0.844981
123.223,0.999822,0.744943
112.583,0.999989,0.7592
105.254,0.999824,0.938614
116.715,0.997439,0.837429
108.637,0.994494,0.817747
114.368,0.999989,0.765164
112.292,0.996119,0.996119
100.351,0.983119,0.831853
110.417,0.999917,0.855022
111.659,0.999721,0.738168
110.428,1,0.791573
111.615,0.997977,0.997964
105.488,0.999934,0.999894
117.512,0.999664,0.792747
115.652,0.999913,0.858831
109.104,0.998328,0.990903
114.497,0.994992,0.994981
120.326,0.999946,0.893089
116.669,0.999978,0.994996
95.053,0.999539,0.999532
113.73,0.999808,0.79002
108.454,0.999256,0.826877
99.439,1,0.978552
92.4017,0.968665,0.858875
120.093,0.998502,0.974611
110.338,0.999655,0.83666
106.773,0.996024,0.949611
75.6504,0.975012,0.540192
94.0288,0.983667,0.55247
109.487,0.999325,0.999325
111.286,0.995844,0.995806
113.805,0.99983,0.999824
98.923,0.996294,0.806864
106.389,0.99909,0.998773
103.5,0.999875,0.999865
106.535,0.999406,0.97525
108.147,1,0.857072
109.419,0.989787,0.745032
119.749,0.999951,0.825898
89.8729,0.969639,0.900564
104.023,0.992372,0.942273
115.041,0.999957,0.876964
122.482,0.999313,0.964149
113.664,0.998887,0.998716
119.03,1,0.75272
86.2382,0.999763,0.550645
104.441,0.999077,0.916168
107.393,0.999823,0.901067
114.144,0.997016,0.873888
117.595,0.999921,0.958153
111.85,0.992722,0.992686
120.688,0.998226,0.998218
114.113,0.996968,0.996968
95.0298,0.999299,0.999297
109.35,0.999489,0.743253
119.414,0.999772,0.712393
118.294,0.99979,0.848293
112.793,0.999957,0.798103
66.6333,0.624258,0.615225
113.953,0.999966,0.749364
119.318,0.999856,0.966434
119.749,0.998024,0.99796
96.4137,0.99923,0.802678
113.504,0.998946,0.989965
114.452,0.99927,0.857291
111.755,0.99834,0.741385
98.5684,0.95333,0.923671
110.344,0.999071,0.999003
122.007,0.998647,0.889649
97.5617,0.999868,0.999867
107.128,0.999897,0.820591
106.747,0.999998,0.999946
114.312,0.996819,0.996809
125.114,0.999941,0.999819
90.6572,0.967387,0.868964
106.834,0.99437,0.832148
96.9895,0.997589,0.936345
112.267,0.999057,0.998784
104.913,0.993221,0.963076
110.051,0.99997,0.975966
100.022,0.981731,0.82941
110.892,0.988139,0.988038
114.815,0.996176,0.996084
119.692,0.999997,0.860795
123.051,0.999904,0.999904
110.022,0.997187,0.79804
108.493,1,0.758412
111.229,0.999858,0.872555
122.248,1,0.872855
95.86,0.968699,0.918117
111.771,0.999941,0.954636
121.392,0.999528,0.999414
116.624,0.998781,0.730374
106.814,0.999375,0.93859
116.285,0.998939,0.998521
108.263,0.984961,0.890827
112.081,0.999676,0.828671
109.586586,0.99231791,0.88463643
6 users,,
116.043,0.997581,0.997495
121.318,0.999613,0.905546
116.771,0.996314,0.861456
119.433,0.998449,0.835952
109.643,0.994675,0.937297
102.861,0.997361,0.889281
111.131,0.995475,0.995397
117.148,0.998121,0.96049
117.38,0.998852,0.917504
104.979,0.999909,0.940187
103.525,0.997818,0.754086
110.427,0.994325,0.893853
111.214,0.997465,0.964621
114.943,0.999418,0.999081
109.345,0.989462,0.989433
122.266,0.999462,0.999461
118.17,0.998821,0.823906
119.218,0.998321,0.998248
102.196,0.930705,0.885683
108.692,0.997916,0.946756
104.45,0.999331,0.932395
91.365,0.984368,0.8596
110.431,0.997151,0.997038
118.166,0.999017,0.998835
102.026,0.994122,0.994087
115.144,0.997129,0.795335
117.232,0.997848,0.94514
116.067,0.998492,0.962954
113.874,0.998754,0.82665
77.9307,0.952013,0.768798
120.431,0.999815,0.916088
105.214,0.998082,0.948628
116.518,0.999882,0.901612
109.398,0.999597,0.95072
107.215,0.998657,0.99865
120.353,0.999803,0.999794
96.6179,0.970646,0.939659
113.938,0.999827,0.909457
107.831,0.997453,0.997369
115.937,0.999453,0.906873
116.31,0.997086,0.997041
108.616,0.997397,0.908494
114.686,0.996933,0.99693
117.493,0.997992,0.939851
116.931,0.997973,0.889126
115.689,0.998308,0.998274
105.501,0.999525,0.821371
116.094,0.999847,0.930197
108.961,0.991391,0.953372
82.4136,0.886585,0.863676
83.3123,0.96239,0.768584
117.813,0.997379,0.997355
123.245,0.998988,0.814388
95.8561,0.998764,0.827109
106.788,0.999876,0.788808
113.784,0.998242,0.998142
111.141,0.999477,0.898
118.707,0.995418,0.995396
106.286,0.99131,0.919568
112.435,0.99342,0.929243
77.2929,0.92795,0.714308
117.171,0.996927,0.753789
93.9829,0.987208,0.982541
107.738,0.995625,0.776622
104.097,0.973824,0.947447
111.261,0.999638,0.91568
123.994,0.999569,0.979774
123.905,0.999449,0.858199
113.902,0.999219,0.957778
122.665,0.99885,0.998834
120,0.997695,0.997682
109.087,0.995477,0.995435
106.892,0.999059,0.875686
95.6525,0.995031,0.848558
115.741,0.997515,0.997497
119.399,0.997016,0.983376
100.072,0.999405,0.868222
113.964,0.988909,0.988889
101.891,0.983391,0.93558
116.045,0.998607,0.998561
111.602,0.993423,0.92225
111.195,0.997499,0.886663
102.61,0.997891,0.915983
111.038,0.99738,0.831506
117.563,0.999583,0.954228
84.041,0.99207,0.759746
88.055,0.991282,0.814003
116.346,0.994184,0.994119
121.063,0.998905,0.998707
100.435,0.970761,0.947697
109.217,0.999645,0.778546
110.472,0.99539,0.87534
101.403,0.985016,0.98475
100.677,0.998794,0.790907
115.615,0.996775,0.99676
120.344,0.999313,0.98921
109.758,0.999748,0.979155
119.315,0.998851,0.919848
104.022,0.994124,0.994115
109.497,0.999539,0.925338
109.879239,0.99290341,0.91913669
8 users,,
107.626,0.991024,0.990984
106.061,0.994907,0.906242
93.9683,0.984229,0.919629
116.104,0.99941,0.799834
100.458,0.993956,0.940401
110.716,0.994211,0.874566
108.379,0.995817,0.798491
120.376,0.99869,0.912978
98.9097,0.978457,0.735968
116.501,0.999616,0.911449
110.785,0.995589,0.995546
104.785,0.999246,0.836714
113.722,0.993358,0.993336
115.523,0.997661,0.92757
102.681,0.964722,0.732818
116.761,0.997579,0.997571
112.856,0.998344,0.998313
113.687,0.995484,0.995473
121.694,0.999478,0.914289
117.256,0.998779,0.988815
105.775,0.992273,0.924606
104.11,0.994879,0.768749
110.704,0.998225,0.998225
98.5664,0.999488,0.80332
107.768,0.992667,0.868482
114.579,0.996621,0.93796
114.899,0.998862,0.989636
118.168,0.998621,0.998598
118.767,0.996381,0.860492
108.664,0.993011,0.986641
96.4345,0.988675,0.903967
115.255,0.998193,0.998131
108.649,0.993967,0.993882
103.253,0.990972,0.99091
108.815,0.993282,0.92516
120.279,0.99903,0.921362
113.671,0.998458,0.948941
102.772,0.976028,0.94817
